,z_mean_inferred,z_std_inferred
1907,-0.087296985,0.06627358
1908,0.037026882,0.040524706
1909,0.16752559,0.047023464
1910,0.28431043,0.043822784
1911,1.0137137,0.25642392
1912,1.3584046,0.048145387
1913,0.057877153,0.03974529
1914,0.06974846,0.040584236
1915,0.39359525,0.044555362
1916,0.1935196,0.035974983
1917,0.3625769,0.036710925
1918,0.8716461,0.040721815
1919,0.10408797,0.058610905
1920,-0.094043724,0.03641487
1921,0.58104515,0.040624987
1922,1.5010546,0.043198816
1923,-0.12522244,0.050061446
1924,0.16053231,0.03887709
1925,0.92377174,0.036977716
1926,-0.16509536,0.03731713
1927,1.9844905,0.06348839
1928,-0.025767438,0.039680902
1929,0.014257624,0.086650185
1930,1.4671652,0.045625504
1931,-0.117105,0.04666241
1932,0.013195673,0.045673907
1933,1.8730689,0.044193074
1934,-0.12778518,0.03857238
1935,-0.08206321,0.053046696
1936,2.1106684,0.045979757
1937,-0.14371656,0.034888018
1938,-0.13432151,0.042721357
1939,-0.1719817,0.04458467
1940,1.3026996,0.16602363
1941,-0.10917752,0.04318135
1942,-0.10807939,0.032038953
1943,0.15432139,0.04327131
1944,0.403767,0.034666497
1945,0.57220256,0.05310842
1946,-0.17178407,0.033376474
1947,0.0145378485,0.036901433
1948,0.038949873,0.03923466
1949,0.025807172,0.039417237
1950,0.06521171,0.038752902
1951,0.16316064,0.053095307
1952,0.039157316,0.04068473
1953,0.055786263,0.047429413
1954,0.058667935,0.03228495
1955,2.2789962,0.03723433
1956,1.449169,0.039531834
1957,1.514212,0.041133072
1958,2.0480962,0.044987157
1959,0.773922,0.03511398
1960,0.82176346,0.041335206
1961,0.38286597,0.04085755
1962,-0.008240385,0.083529636
1963,1.567282,0.29147995
1964,0.14976877,0.02977437
1965,-0.10024597,0.048541907
1966,-0.033620786,0.051579922
1967,-0.18971106,0.04191484
1968,2.992151,0.04082196
1969,0.08346793,0.042822096
1970,0.77427274,0.075479686
1971,1.8398492,0.044481367
1972,0.014714919,0.040999323
1973,-0.011053355,0.037581928
1974,-0.1630197,0.037753902
1975,0.13034672,0.06895768
1976,0.47032458,0.031740353
1977,1.4707912,0.060246333
1978,-0.043718085,0.047930762
1979,0.021427069,0.043630168
1980,-0.012151551,0.042731296
1981,-0.007930484,0.03808043
1982,0.09786318,0.04751399
1983,0.12770946,0.042023208
1984,0.66839164,0.046439845
1985,0.3356036,0.037064563
1986,3.0405328,0.038802672
1987,0.7495508,0.04124118
1988,0.5126223,0.042800855
1989,-0.0033273734,0.04117666
1990,-0.040896267,0.077975504
1991,2.1775165,0.043131568
1992,0.80737984,0.033087388
1993,0.028900817,0.032681
1994,1.127517,0.03473432
1995,0.41420886,0.042254988
1996,0.41924822,0.0415835
1997,0.3193342,0.037319086
1998,-0.11288307,0.06312819
1999,0.0927772,0.041580867
2000,0.047939036,0.04086842
2001,0.5930394,0.052183636
2002,0.5274325,0.043099366
2003,-0.113425985,0.092376165
2004,0.3484056,0.044090647
2005,0.015297411,0.031328566
2006,2.1040452,0.03383479
2007,-0.015306089,0.078695066
2008,0.12008852,0.0718858
2009,0.37657648,0.04540669
2010,1.628637,0.043978628
2011,0.1433472,0.046149272
2012,0.49521345,0.043080073
2013,0.11666966,0.035578858
2014,-0.1255982,0.08128102
2015,0.17881335,0.03969018
2016,1.4724585,0.04042969
2017,0.08287809,0.063111514
2018,0.43440047,0.053913414
2019,0.5754309,0.03491012
2020,0.08516915,0.041990973
2021,0.02542622,0.04383043
2022,0.024546385,0.04365961
2023,-0.12112143,0.038474653
2024,-0.0034150174,0.04163404
2025,-0.09094799,0.06399427
2026,0.0024002916,0.04056546
2027,-0.062382214,0.07495747
2028,0.28112945,0.04106717
2029,1.6579918,0.04206927
2030,0.3513823,0.037434496
2031,0.6844469,0.039936706
2032,0.46602967,0.036293015
2033,0.053034056,0.045086417
2034,-0.12679563,0.070778444
2035,1.5580043,0.2303733
2036,1.5671613,0.0363659
2037,-0.17689899,0.069757365
2038,-0.17821538,0.061247792
2039,0.081714675,0.048881397
2040,-0.024895571,0.04075844
2041,0.24848107,0.06814399
2042,0.070221655,0.06034465
2043,-0.1403379,0.0388944
2044,0.25593513,0.042407077
2045,0.22919092,0.047190644
2046,-0.059880182,0.03758307
2047,0.05294918,0.04377532
2048,0.02658354,0.07558503
2049,0.08720712,0.07374133
2050,-0.08405185,0.044156462
2051,0.46877846,0.038989797
2052,-0.04881995,0.039549366
2053,0.1780504,0.04336526
2054,-0.055106424,0.046973534
2055,-0.09430026,0.06597431
2056,0.0033579525,0.040706135
2057,1.6384755,0.038218703
2058,-0.13489166,0.043836933
2059,-0.16464375,0.043105192
2060,1.6410155,0.23823524
2061,0.5468007,0.039603103
2062,0.1756131,0.0410158
2063,-0.046434846,0.038408924
2064,-0.012543449,0.04965362
2065,-0.08562918,0.036372565
2066,0.9711986,0.03362606
2067,-0.074434005,0.041744154
2068,1.9369432,0.03648705
2069,-0.01027862,0.043976687
2070,0.08157782,0.043774974
2071,0.14078361,0.061141826
2072,0.3060335,0.047562532
2073,-0.1703114,0.041522205
2074,0.015173523,0.03679113
2075,-0.1793516,0.03256123
2076,0.08457823,0.03514724
2077,-0.08881956,0.03636222
2078,-0.06540315,0.03334823
2079,0.45260403,0.050381374
2080,0.16677591,0.046542145
2081,-0.044392645,0.0377415
2082,0.07975726,0.04050811
2083,-0.00205201,0.039189957
2084,0.007266625,0.03697473
2085,0.71586436,0.03841179
2086,0.14985274,0.044854037
2087,0.09743075,0.046337306
2088,-0.012930869,0.042454608
2089,-0.040138032,0.08160661
2090,-0.15421708,0.0399154
2091,0.53378993,0.035005324
2092,0.1654669,0.038458478
2093,0.43034893,0.040274665
2094,1.5568249,0.19487144
2095,2.3617492,0.041281447
2096,0.25704837,0.036767345
2097,0.50295955,0.03444159
2098,0.009759156,0.052419975
2099,-0.18155226,0.033147126
2100,0.08770559,0.04197463
2101,0.19369653,0.046413444
2102,0.29330254,0.04182761
2103,0.17694469,0.045398947
2104,0.17709182,0.03997897
2105,1.4328433,0.22103016
2106,0.80230623,0.040085714
2107,-0.1210125,0.074320205
2108,0.16831379,0.050050333
2109,0.1514719,0.051618073
2110,1.7736335,0.034556758
2111,-0.15561323,0.084637426
2112,0.10768044,0.062578976
2113,0.026332535,0.09188716
2114,0.022737678,0.047023013
2115,0.8013118,0.051451188
2116,0.38378024,0.04109463
2117,3.1391618,0.0397548
2118,0.38444912,0.038023397
2119,1.7559603,0.043308638
2120,-0.0052399756,0.041824415
2121,0.12814514,0.044808105
2122,0.0002798168,0.04387812
2123,-0.012619502,0.043313205
2124,0.108011395,0.037468597
2125,0.48433205,0.0443045
2126,-0.04979376,0.034318924
2127,-0.08843232,0.033471934
2128,-0.12634385,0.039278332
2129,-0.13947372,0.03684203
2130,-0.14955477,0.0625287
2131,0.6073551,0.04026917
2132,0.12397411,0.042537782
2133,-0.02683771,0.033060744
2134,-0.18753761,0.063164
2135,0.62899214,0.049639437
2136,0.9077469,0.035197187
2137,-0.21629848,0.08434087
2138,0.06660543,0.04054188
2139,2.536697,0.046326265
2140,0.9636858,0.047385186
2141,0.21844263,0.031967487
2142,0.56794,0.046341855
2143,0.55634403,0.042594332
2144,0.1307942,0.042519733
2145,0.5982957,0.046484794
2146,0.4245678,0.078734174
2147,0.6900131,0.02241467
2148,0.884416,0.07323758
2149,0.21393426,0.041436087
2150,0.18230213,0.06924615
2151,0.04369185,0.038221456
2152,0.10406849,0.041840307
2153,0.653096,0.046371672
2154,0.35779545,0.048747882
2155,-0.071183875,0.04739337
2156,3.4102423,0.07446882
2157,2.2141306,0.036969215
2158,0.36619034,0.044885382
2159,-0.04402698,0.041011795
2160,-0.16495818,0.040874712
2161,0.018127494,0.038299017
2162,1.0858496,0.084688686
2163,0.6287055,0.09574782
2164,1.5016636,0.044064984
2165,0.078621015,0.047484774
2166,-0.06585956,0.046613485
2167,2.730569,0.069348924
2168,-0.14940919,0.04062853
2169,0.29397917,0.05129435
2170,0.53000844,0.043715637
2171,0.2765981,0.021349497
2172,-0.21045731,0.042226076
2173,-0.14194827,0.04454009
2174,0.70401144,0.042493455
2175,1.6825746,0.034627233
2176,0.014093206,0.040801127
2177,2.8738422,0.04016416
2178,0.04550892,0.04351387
2179,-0.112942554,0.033862103
2180,1.0021411,0.030225776
2181,-0.033810273,0.045297436
2182,-0.037129387,0.036183912
2183,0.08064602,0.06726746
2184,0.9006388,0.047115017
2185,0.3917261,0.045052916
2186,0.4999032,0.034060407
2187,0.49289927,0.03607296
2188,2.6165888,0.039610323
2189,0.98526937,0.042249274
2190,0.39201924,0.0388029
2191,0.43468127,0.04076153
2192,0.8193367,0.047196895
2193,-0.013524493,0.035226304
2194,-0.018988682,0.077627435
2195,0.07515374,0.033437118
2196,0.0014977921,0.0383667
2197,1.6396024,0.03473501
2198,0.18406689,0.039633468
2199,0.82849854,0.032407634
2200,-0.07789398,0.054352704
2201,0.755132,0.036231972
2202,0.090095386,0.044449896
2203,-0.15078558,0.06513921
2204,0.31675598,0.054664943
2205,0.00047728547,0.043369595
2206,0.37184638,0.035246212
2207,0.39197615,0.049619135
2208,0.0068512578,0.0818294
2209,0.67549664,0.038399745
2210,0.023168452,0.028210223
2211,0.03432858,0.048372228
2212,0.28964755,0.035808686
2213,0.18423635,0.04372842
2214,2.26729,0.076391034
2215,0.01752729,0.071634606
2216,1.091972,0.04396357
2217,0.08237593,0.03507093
2218,0.1048712,0.043783646
2219,-0.16611062,0.07864989
2220,-0.07328016,0.08341427
2221,1.2754549,0.04085148
2222,0.2571106,0.039909672
2223,0.2455032,0.040505134
2224,0.7879793,0.029446388
2225,1.543236,0.034417406
2226,0.0695307,0.0711329
2227,-0.13905782,0.0478211
2228,-0.0896859,0.04830908
2229,-0.103761785,0.09664727
2230,0.31531382,0.05123863
2231,0.17191172,0.037513383
2232,0.4769356,0.050755933
2233,0.3397496,0.046966713
2234,1.8217148,0.044676896
2235,0.18909466,0.046021312
2236,0.34796652,0.0461701
2237,0.21644117,0.042448096
2238,-0.07477772,0.041652225
2239,-0.08273898,0.055330645
2240,0.02606606,0.040530432
2241,0.47212937,0.033079427
2242,0.33256465,0.045095876
2243,0.1212468,0.044831354
2244,0.42568642,0.03536658
2245,0.75293815,0.04104074
2246,0.5186691,0.062768765
2247,-0.09132774,0.044089623
2248,1.7651331,0.25351295
2249,-0.034047775,0.04122471
2250,-0.0073963483,0.05786931
2251,0.20945778,0.03962648
2252,0.6927701,0.07977333
2253,-0.1832728,0.04743169
2254,-0.15370923,0.03965615
2255,-0.109261975,0.04096179
2256,-0.1897043,0.07334715
2257,0.072551794,0.06870619
2258,0.32611957,0.036761142
2259,1.164343,0.047649033
2260,-0.065874636,0.04344904
2261,-0.09861994,0.035714597
2262,0.2970537,0.046457596
2263,0.09536548,0.0443906
2264,0.23749615,0.046760824
2265,0.30659512,0.042553548
2266,1.8731917,0.038904376
2267,0.7363222,0.036189318
2268,1.3225148,0.2527133
2269,0.04123682,0.04802234
2270,-0.087339394,0.040407367
2271,0.39010203,0.035024427
2272,1.3425084,0.28700596
2273,0.016981093,0.039756633
2274,0.021589575,0.03461249
2275,0.6332532,0.038227998
2276,0.79524523,0.031418443
2277,0.97322696,0.041327775
2278,-0.13518043,0.04826262
2279,1.5166456,0.24086583
2280,0.50801086,0.04241599
2281,0.3520171,0.050716273
2282,1.4338993,0.035307784
2283,0.06819767,0.037846763
2284,1.1119424,0.036276232
2285,0.9196499,0.04623658
2286,0.9252651,0.040086977
2287,-0.007125527,0.049049962
2288,0.1586126,0.039871875
2289,0.22392267,0.040569127
2290,-0.17665431,0.04042248
2291,-0.14608444,0.036505096
2292,-0.14047271,0.042268932
2293,0.088492304,0.04661929
2294,0.06809589,0.032268904
2295,0.41595155,0.040092014
2296,0.13004613,0.04601847
2297,-0.044718087,0.044416144
2298,-0.08783735,0.031895094
2299,0.26507926,0.037544265
2300,0.30098593,0.089940935
2301,0.42094627,0.04460975
2302,0.6321001,0.037526354
2303,1.777863,0.04501645
2304,1.4632118,0.042909585
2305,0.08979468,0.038123578
2306,0.7661384,0.04512425
2307,0.12745148,0.031783544
2308,0.34547096,0.034184724
2309,0.42099044,0.043688934
2310,0.12960388,0.041501846
2311,0.99973917,0.04085766
2312,-0.061226323,0.044488892
2313,0.31126472,0.035341725
2314,0.11999433,0.079420276
2315,1.0538051,0.029968169
2316,0.8017574,0.04701016
2317,0.16258836,0.09511154
2318,0.17382911,0.09912682
2319,1.5171562,0.1699601
2320,0.3133914,0.040412974
2321,-0.1269137,0.0378098
2322,0.1612116,0.055473994
2323,0.100547776,0.05986835
2324,0.41452113,0.03824383
2325,0.12898642,0.03310688
2326,-0.14918883,0.03985343
2327,1.418237,0.041185126
2328,0.35174528,0.06046271
2329,0.008258944,0.043869104
2330,-0.0013049945,0.038118415
2331,1.3744762,0.08868432
2332,-0.16343902,0.07565047
2333,-0.06748194,0.042106073
2334,-0.17637254,0.03602949
2335,-0.12737,0.034325372
2336,0.26436836,0.04425592
2337,0.032972887,0.04123649
2338,0.5611954,0.03762096
2339,0.8757609,0.04229807
2340,0.12684155,0.032435562
2341,1.7892184,0.04576615
2342,0.35777768,0.030031912
2343,0.054759193,0.04961777
2344,-0.16427574,0.035513394
2345,-0.07323121,0.05095749
2346,-0.14314288,0.043666456
2347,-0.15217634,0.03513481
2348,0.03771522,0.04657924
2349,0.27491882,0.039804976
2350,0.18172184,0.04391565
2351,0.50669557,0.038818378
2352,1.4779071,0.04443245
2353,-0.100295566,0.048634797
2354,0.13132042,0.04375364
2355,0.09822165,0.045961086
2356,-0.14680627,0.040849764
2357,-0.13310233,0.0407399
2358,-0.14899148,0.04966927
2359,-0.06724239,0.03502351
2360,0.4312491,0.03557529
2361,0.74137855,0.053199302
2362,0.5757536,0.038509753
2363,1.3017772,0.07760494
2364,0.037681125,0.031352594
2365,0.030600902,0.035289023
2366,1.2533951,0.045650672
2367,0.69956005,0.04450497
2368,0.680833,0.044944193
2369,1.5779139,0.06422437
2370,1.6271569,0.04405369
2371,0.06554618,0.042622548
2372,0.16547984,0.0472052
2373,2.9301872,0.0782433
2374,1.2982835,0.04201955
2375,0.050372913,0.038636953
2376,-0.077066556,0.03995286
2377,0.8857968,0.07145715
2378,0.04898232,0.050222557
2379,0.009711411,0.0388584
2380,-0.0903741,0.081956364
2381,0.67255485,0.047959283
2382,0.3986884,0.03988035
2383,0.70451725,0.054465488
2384,0.017333917,0.03538971
2385,2.6661108,0.04438433
2386,-0.040719196,0.047169946
2387,0.052387297,0.04479032
2388,0.06488763,0.034021005
2389,-0.029797925,0.051821496
2390,0.9230421,0.038315307
2391,0.11064006,0.036760338
2392,-0.15101051,0.0369969
2393,0.23038617,0.037291065
2394,0.012256457,0.08395019
2395,0.56727374,0.080999516
2396,0.53678966,0.04906778
2397,0.396619,0.039689038
2398,0.16086589,0.04111694
2399,0.14564842,0.030207617
2400,1.8484339,0.041323543
2401,1.9420751,0.04027375
2402,-0.0044249296,0.03322554
2403,-0.055897865,0.038189445
2404,1.7067713,0.17199038
2405,0.7971189,0.044894956
2406,0.19625728,0.037186436
2407,0.13900921,0.036301754
2408,0.10037325,0.038285937
2409,0.9978632,0.04748807
2410,-0.12744363,0.08363808
2411,0.07788863,0.051415972
2412,0.09700528,0.04152369
2413,-0.14092499,0.073673785
2414,2.3407526,0.038185768
2415,-0.10643812,0.04098296
2416,0.21793199,0.042465236
2417,0.09759958,0.04641663
2418,0.08406844,0.03796418
2419,0.5325921,0.054282818
2420,-0.04339434,0.042037383
2421,0.11766567,0.0264652
2422,-0.00010061567,0.04780474
2423,0.0115490975,0.05117396
2424,0.40684757,0.053400367
2425,1.2772696,0.04341765
2426,0.021130376,0.03097347
2427,-0.18164176,0.039849423
2428,-0.1601927,0.03781336
2429,1.1333971,0.042324696
2430,-0.014084256,0.036250595
2431,0.12657918,0.046508692
2432,0.94751674,0.09955457
2433,0.57671565,0.04124301
2434,0.13372564,0.03658325
2435,-0.06443013,0.035711147
2436,-0.14614071,0.042614665
2437,1.0639848,0.05586108
2438,-0.12406033,0.060987514
2439,-0.1655129,0.071126565
2440,-0.1034094,0.044270974
2441,1.1147156,0.0780346
2442,-0.13426456,0.042610098
2443,-0.11753658,0.03609883
2444,-0.1315604,0.03301657
2445,-0.08761411,0.041043833
2446,0.15107977,0.04517644
2447,0.2018681,0.08162386
2448,0.36684796,0.042327207
2449,0.64130884,0.04353476
2450,-0.07042499,0.041869342
2451,-0.1833851,0.040182486
2452,-0.08837085,0.031975687
2453,-0.083642416,0.041183982
2454,0.066507265,0.033546753
2455,-0.14884777,0.03526727
2456,0.080130175,0.036057893
2457,0.7263488,0.08412249
2458,0.94990367,0.034478445
2459,0.1808749,0.050407443
2460,0.49938607,0.040645245
2461,0.18513173,0.04438661
2462,1.5997247,0.20869885
2463,0.2726901,0.044507936
2464,-0.16828011,0.039141923
2465,1.8034934,0.045148637
2466,0.30770758,0.042501
2467,0.083739236,0.04061125
2468,-0.06465995,0.03591346
2469,-0.035279736,0.041916214
2470,-0.11431961,0.039999243
2471,-0.15920383,0.039637133
2472,0.73899806,0.043689165
2473,0.18928915,0.044490602
2474,-0.093026444,0.04343694
2475,-0.071762554,0.033694297
2476,4.386473,0.062828764
2477,0.7571109,0.07333275
2478,1.5952247,0.0419161
2479,0.19125853,0.03934813
2480,0.04759871,0.07259258
2481,0.26820356,0.034514032
2482,0.101502866,0.04667595
2483,0.34400028,0.03998035
2484,-0.13832675,0.03795465
2485,0.03256236,0.040269397
2486,0.035015002,0.037056636
2487,1.4960452,0.16385025
2488,0.5282041,0.039183993
2489,0.839337,0.042447757
2490,0.32208347,0.0391809
2491,0.75517946,0.07726833
2492,0.40601942,0.049007285
2493,1.1482873,0.050472844
2494,1.3726697,0.17933412
2495,0.20618044,0.045056902
2496,-0.13473205,0.076277934
2497,0.5620521,0.04121155
2498,0.41041434,0.034964114
2499,-0.08076482,0.08823345
2500,-0.016718308,0.088568896
2501,0.24438444,0.036999542
2502,-0.056366052,0.036182765
2503,0.12672816,0.03761258
2504,1.3605725,0.038678125
2505,0.11153059,0.039680902
2506,0.61508936,0.030293668
2507,-0.18010135,0.034957778
2508,-0.07422624,0.030120173
2509,0.40729472,0.059927974
2510,-0.005966261,0.07907867
2511,1.3535255,0.034287363
2512,1.3738406,0.049201928
2513,-0.14751527,0.040206764
2514,0.058079652,0.07815202
2515,2.0768154,0.065889716
2516,0.48952767,0.03679527
2517,0.07734118,0.090888835
2518,0.13992855,0.040358823
2519,0.12495111,0.04868487
2520,0.34054163,0.04744567
2521,0.78242534,0.04540601
2522,-0.047984775,0.038684204
2523,2.8363607,0.030917877
2524,2.543318,0.041179065
2525,-0.07734481,0.04117849
2526,0.054080747,0.046052735
2527,0.4058877,0.047945533
2528,0.36702502,0.03424785
2529,0.3992245,0.06199137
2530,1.277979,0.036655765
2531,1.6962507,0.17532553
2532,0.41861287,0.03157716
2533,-0.09982191,0.06486251
2534,0.048128664,0.03719815
2535,-0.038695153,0.042476546
2536,0.18854919,0.07353668
2537,-0.15631418,0.044641446
2538,0.18727025,0.035160363
2539,0.47980437,0.033519547
2540,0.30614662,0.047511265
2541,-0.13394244,0.06103002
2542,-0.1333723,0.046602227
2543,-0.16221565,0.03668024
2544,0.43962184,0.029976383
2545,1.0283785,0.07860801
2546,0.052548163,0.040044025
2547,-0.13601367,0.040407594
2548,0.29126778,0.040825963
2549,1.4584589,0.03963679
2550,1.5758042,0.03943718
2551,0.08233798,0.060035188
2552,1.5531675,0.04074173
2553,0.1475574,0.03030396
2554,0.16754545,0.03977622
2555,0.9184102,0.04186534
2556,0.10169773,0.03702332
2557,0.25079113,0.05476404
2558,-0.13410781,0.03458451
2559,-0.17656626,0.042223103
2560,-0.1862549,0.060581315
2561,1.5100414,0.1919384
2562,0.9821456,0.06412565
2563,0.29500046,0.04740213
2564,0.16672044,0.041455302
2565,-0.065401874,0.08770124
2566,0.7716909,0.0419177
2567,1.4400313,0.053099487
2568,0.36698946,0.04986481
2569,0.3937453,0.04226516
2570,-0.08302047,0.06956723
2571,0.35042092,0.041415386
2572,0.2470508,0.04738246
2573,2.506741,0.08182082
2574,1.2638851,0.038464557
2575,0.44076845,0.069788486
2576,-0.038661413,0.03418645
2577,-0.18289445,0.08853049
2578,-0.074753284,0.06281545
2579,1.9452046,0.04610943
2580,0.5113624,0.040365692
2581,-0.029498335,0.04292797
2582,0.036568288,0.044080727
2583,-0.13576774,0.045533475
2584,1.6884698,0.036964506
2585,0.23341,0.038200688
2586,1.591151,0.037839416
2587,0.14621909,0.03305636
2588,-0.012934675,0.031898785
2589,1.4876875,0.039361425
2590,0.17196319,0.030552577
2591,1.6928594,0.04390539
2592,0.9703565,0.05241104
2593,0.15708505,0.046812356
2594,-0.01330626,0.042611357
2595,-0.16051286,0.03997187
2596,-0.14314343,0.041855283
2597,0.6104194,0.04486646
2598,0.08891338,0.03613873
2599,0.50325596,0.04172277
2600,-0.16281874,0.03801112
2601,0.28465858,0.042121273
2602,-0.12874502,0.040667906
2603,-0.1837049,0.041451983
2604,1.6859887,0.20061246
2605,-0.042624142,0.044935644
2606,-0.052984856,0.045719575
2607,0.18695879,0.032570574
2608,-0.06716856,0.034109376
2609,1.411064,0.03739373
2610,0.3454779,0.046162132
2611,0.3132464,0.038898874
2612,-0.004579788,0.033234652
2613,0.24198483,0.03905377
2614,0.69623786,0.08300732
2615,0.6179693,0.07379638
2616,0.109984934,0.048475128
2617,-0.20622528,0.047040414
2618,1.4591403,0.04114337
2619,-0.036766466,0.043165475
2620,-0.15121733,0.071873814
2621,0.045843728,0.05110113
2622,-0.013359699,0.07817286
2623,0.08823183,0.037948687
2624,-0.14798127,0.049217027
2625,0.6488773,0.027261533
2626,1.4457822,0.05404014
2627,1.2700264,0.03417862
2628,-0.09069515,0.045943666
2629,0.037175484,0.08427031
2630,-0.16519669,0.043009162
2631,0.85425687,0.041731693
2632,-0.09513059,0.044937354
2633,-0.19276616,0.033966273
2634,-0.15930606,0.036629334
2635,1.4803408,0.04209796
2636,-0.020781845,0.047754392
2637,-0.11216421,0.032517266
2638,0.8179588,0.042266533
2639,0.5199004,0.041161213
2640,0.32066515,0.07961064
2641,0.4059241,0.039603103
2642,0.90769255,0.039376438
2643,0.24288854,0.043863744
2644,0.65931606,0.042941216
2645,0.32502493,0.07922339
2646,-0.01540169,0.03322762
2647,-0.019060778,0.04410411
2648,1.4528425,0.036808252
2649,1.823534,0.04615223
2650,0.059888728,0.040766336
2651,0.20480177,0.034809962
2652,0.09327022,0.04723135
2653,-0.034135733,0.04096866
2654,0.31090474,0.06360864
2655,1.3226194,0.035935424
2656,0.1276349,0.034956973
2657,0.19399044,0.03579431
2658,1.6793172,0.0430159
2659,0.48472074,0.083964214
2660,1.4004219,0.03167014
2661,0.29764542,0.039775535
2662,1.5335708,0.043671362
2663,-0.010848322,0.04168081
2664,0.26835677,0.035059307
2665,-0.12473373,0.048579607
2666,-0.18058313,0.07406131
2667,0.032308046,0.039297126
2668,-0.0041736476,0.042629175
2669,-0.038375482,0.04825194
2670,0.0370175,0.042800624
2671,0.13763458,0.037884984
2672,-0.09327209,0.036444295
2673,0.1835783,0.042574227
2674,-0.022116147,0.046095654
2675,1.6714448,0.035313416
2676,1.191046,0.05073939
2677,0.20073506,0.045128126
2678,-0.114422694,0.036845017
2679,1.7896371,0.04182876
2680,0.1968784,0.036456246
2681,0.14564197,0.04516083
2682,1.1019104,0.035006586
2683,0.34203315,0.05449405
2684,0.06594418,0.039341826
2685,0.088223524,0.038543936
2686,-0.27514973,0.07577546
2687,-0.14205608,0.03709202
2688,-0.058145802,0.06729465
2689,0.17236868,0.044078212
2690,-0.1415661,0.038342845
2691,-0.15082683,0.043146066
2692,0.10814685,0.04388405
2693,0.34054476,0.037938472
2694,-0.0006172345,0.04474632
2695,1.2774539,0.16786984
2696,1.526434,0.07149921
2697,0.29104286,0.038032923
2698,1.7886848,0.037793506
2699,0.1798524,0.03923936
2700,-0.11591138,0.040051244
2701,-0.2150504,0.06708019
2702,-0.10721316,0.050362896
2703,0.13356575,0.07944296
2704,0.5585544,0.037825182
2705,1.0302393,0.063114084
2706,0.37519515,0.032259785
2707,1.6278908,0.2618537
2708,0.18915506,0.05054153
2709,-0.03503054,0.041651767
2710,1.497969,0.1907595
2711,1.0724987,0.0427948
2712,-0.066666506,0.038807716
2713,-0.07135836,0.044757266
2714,0.20341124,0.03968514
2715,1.2958441,0.048101988
2716,0.4975147,0.06748755
2717,0.88982123,0.039879207
2718,-0.018560123,0.046111252
2719,0.2800843,0.04672942
2720,-0.04150391,0.04341891
2721,-0.060348578,0.04050937
2722,0.9030051,0.032868814
2723,1.158991,0.042729355
2724,0.15589479,0.032393325
2725,0.06316949,0.035461392
2726,-0.1425126,0.034073547
2727,0.59831506,0.041067857
2728,0.25764862,0.035912655
2729,-0.1616559,0.041375585
2730,1.1389682,0.03563983
2731,0.46272317,0.051337946
2732,1.3765413,0.29046398
2733,-0.020724827,0.043229867
2734,-0.077657506,0.046636242
2735,-0.012964775,0.039154764
2736,0.48909667,0.07896477
2737,-0.022336591,0.042437814
2738,-0.15657079,0.06986075
2739,-0.03641813,0.042977758
2740,1.65517,0.075563595
2741,0.39043275,0.03771005
2742,-0.007747383,0.048917495
2743,0.7549828,0.031796016
2744,0.51662976,0.032181755
2745,0.4863199,0.032442257
2746,1.1940182,0.043975662
2747,0.057097558,0.047549687
2748,-0.07072813,0.037388906
2749,0.6504251,0.04316947
2750,0.77538985,0.068286516
2751,1.101681,0.046731245
2752,-0.07034755,0.042633746
2753,-0.07026873,0.036017306
2754,0.1452996,0.040639635
2755,1.1393167,0.042373598
2756,0.62429506,0.09688718
2757,0.39705738,0.03897042
2758,0.045958217,0.03726775
2759,0.5814025,0.046390455
2760,0.7629077,0.043637358
2761,1.5332981,0.20751047
2762,0.2361023,0.041791033
2763,0.42363584,0.040210538
2764,0.42209777,0.03217125
2765,-0.049743745,0.038501725
2766,0.04243307,0.039825138
2767,0.23166212,0.039516706
2768,0.024448015,0.036268875
2769,0.8179167,0.044531424
2770,0.31798527,0.037322644
2771,0.24404143,0.033619143
2772,0.062222674,0.039049644
2773,-0.20730235,0.036988057
2774,-0.18633226,0.043673646
2775,0.117322564,0.036894307
2776,0.59030354,0.069364056
2777,0.69541043,0.06998058
2778,0.104913965,0.042610325
2779,0.12655318,0.040254284
2780,1.5448596,0.20360285
2781,0.10955124,0.04656308
2782,0.023613116,0.030491875
2783,1.2043905,0.044288766
2784,0.40898055,0.043051865
2785,0.00066313264,0.03934664
2786,-0.016236532,0.039930638
2787,0.1328878,0.033740167
2788,-0.018610934,0.04603919
2789,-0.10471484,0.038374394
2790,0.5238104,0.038558155
2791,0.56369025,0.03885301
2792,1.0020714,0.041577667
2793,0.6944245,0.04803848
2794,1.5954326,0.042525902
2795,1.344948,0.043381926
2796,0.5778047,0.046292692
2797,-0.20218581,0.04471657
2798,-0.17262626,0.03769547
2799,1.3494816,0.04258748
2800,0.23973648,0.07091782
2801,1.2429678,0.039081514
2802,0.07274372,0.04673477
2803,-0.04708226,0.04374348
2804,0.36956078,0.07374466
2805,0.18778867,0.040700525
2806,0.6555616,0.043980565
2807,-0.14390947,0.041393425
2808,1.377731,0.034932226
2809,1.5593369,0.045536436
2810,-0.08687044,0.03667806
2811,-0.14383893,0.03451
2812,0.11994943,0.034232758
2813,0.08955537,0.03562936
2814,1.2599376,0.06488709
2815,-0.028781272,0.03278091
2816,1.4501271,0.040363055
2817,0.47991255,0.044969037
2818,1.1109905,0.04205681
2819,0.18567392,0.04019909
2820,0.15542452,0.0409198
2821,1.6805781,0.0449679
2822,2.851253,0.041179862
